UF;Cod_Infracao;Quantidade
SANTA CATARINA;6556;104
SAO PAULO;6556;205
SERGIPE;6556;15
TOCANTINS;6556;5
ACRE;6564;40
ALAGOAS;6564;14
AMAZONAS;6564;92
AMAPA;6564;9
BAHIA;6564;159
CEARA;6564;157
DISTRITO FEDERAL;6564;38
ESPIRITO SANTO;6564;58
GOIAS;6564;73
MARANHAO;6564;85
MATO GROSSO;6564;16
MATO GROSSO DO SUL;6564;21
MINAS GERAIS;6564;191
PARA;6564;95
PARAIBA;6564;147
PARANA;6564;104
PERNAMBUCO;6564;127
PIAUI;6564;72
RIO DE JANEIRO;6564;55
RIO GRANDE DO NORTE;6564;61
RIO GRANDE DO SUL;6564;39
RONDONIA;6564;19
RORAIMA;6564;4
SANTA CATARINA;6564;58
SAO PAULO;6564;350
SERGIPE;6564;16
TOCANTINS;6564;7
AMAZONAS;6572;1
AMAPA;6572;1
BAHIA;6572;6
CEARA;6572;3
ESPIRITO SANTO;6572;1
MARANHAO;6572;2
MATO GROSSO;6572;1
MATO GROSSO DO SUL;6572;1
MINAS GERAIS;6572;6
PARA;6572;3
RIO DE JANEIRO;6572;31
RIO GRANDE DO SUL;6572;3
SANTA CATARINA;6572;9
SAO PAULO;6572;18
TOCANTINS;6572;1
ACRE;6580;33
ALAGOAS;6580;23
AMAZONAS;6580;78
AMAPA;6580;13
BAHIA;6580;163
CEARA;6580;140
DISTRITO FEDERAL;6580;205
ESPIRITO SANTO;6580;62
GOIAS;6580;135
MARANHAO;6580;117
MATO GROSSO;6580;238
MATO GROSSO DO SUL;6580;117
MINAS GERAIS;6580;510
PARA;6580;172
PARAIBA;6580;74
PARANA;6580;278
PERNAMBUCO;6580;46
PIAUI;6580;82
RIO DE JANEIRO;6580;671
RIO GRANDE DO NORTE;6580;52
RIO GRANDE DO SUL;6580;90
RONDONIA;6580;74
RORAIMA;6580;12
SANTA CATARINA;6580;123
SAO PAULO;6580;2086
SERGIPE;6580;16
TOCANTINS;6580;53
ACRE;6599;888
ALAGOAS;6599;306
AMAZONAS;6599;1241
AMAPA;6599;433
BAHIA;6599;2719
CEARA;6599;7314
DISTRITO FEDERAL;6599;6116
ESPIRITO SANTO;6599;2245
GOIAS;6599;3287
MARANHAO;6599;1373
MATO GROSSO;6599;1978
MATO GROSSO DO SUL;6599;1595
MINAS GERAIS;6599;11843
PARA;6599;2476
PARAIBA;6599;792
PARANA;6599;5062
PERNAMBUCO;6599;2629
PIAUI;6599;751
RIO DE JANEIRO;6599;8136
RIO GRANDE DO NORTE;6599;986
RIO GRANDE DO SUL;6599;5827
RONDONIA;6599;1542
RORAIMA;6599;122
SANTA CATARINA;6599;4411
SAO PAULO;6599;22490
SERGIPE;6599;327
TOCANTINS;6599;339
ACRE;6602;13
ALAGOAS;6602;46
AMAZONAS;6602;91
AMAPA;6602;24
BAHIA;6602;380
CEARA;6602;579
DISTRITO FEDERAL;6602;382
ESPIRITO SANTO;6602;212
GOIAS;6602;371
MARANHAO;6602;75
MATO GROSSO;6602;246
MATO GROSSO DO SUL;6602;241
MINAS GERAIS;6602;1200
PARA;6602;170
PARAIBA;6602;146
PARANA;6602;1024
PERNAMBUCO;6602;246
PIAUI;6602;77
RIO DE JANEIRO;6602;690
RIO GRANDE DO NORTE;6602;122
RIO GRANDE DO SUL;6602;463
RONDONIA;6602;159
RORAIMA;6602;12
SANTA CATARINA;6602;705
SAO PAULO;6602;5376
SERGIPE;6602;70
TOCANTINS;6602;48
ACRE;6610;11
ALAGOAS;6610;40
AMAZONAS;6610;28
AMAPA;6610;8
BAHIA;6610;289
CEARA;6610;198
DISTRITO FEDERAL;6610;384
ESPIRITO SANTO;6610;143
GOIAS;6610;545
MARANHAO;6610;22
MATO GROSSO;6610;70
MATO GROSSO DO SUL;6610;75
MINAS GERAIS;6610;555
PARA;6610;42
PARAIBA;6610;43
PARANA;6610;521
PERNAMBUCO;6610;202
PIAUI;6610;25
RIO DE JANEIRO;6610;122
RIO GRANDE DO NORTE;6610;88
RIO GRANDE DO SUL;6610;423
RONDONIA;6610;67
RORAIMA;6610;6
SANTA CATARINA;6610;606
SAO PAULO;6610;779
SERGIPE;6610;81
TOCANTINS;6610;8
ALAGOAS;6629;7
BAHIA;6629;4
CEARA;6629;34
DISTRITO FEDERAL;6629;1
ESPIRITO SANTO;6629;35
GOIAS;6629;4
MATO GROSSO;6629;1
MINAS GERAIS;6629;4
PARA;6629;1
PARAIBA;6629;1
PARANA;6629;10
PERNAMBUCO;6629;17
RIO DE JANEIRO;6629;20
RIO GRANDE DO NORTE;6629;8
RIO GRANDE DO SUL;6629;26
RONDONIA;6629;3
RORAIMA;6629;2
SANTA CATARINA;6629;41
SAO PAULO;6629;5
ACRE;6637;89
ALAGOAS;6637;251
AMAZONAS;6637;321
AMAPA;6637;66
BAHIA;6637;909
CEARA;6637;865
DISTRITO FEDERAL;6637;671
ESPIRITO SANTO;6637;709
GOIAS;6637;1215
MARANHAO;6637;280
MATO GROSSO;6637;719
MATO GROSSO DO SUL;6637;513
MINAS GERAIS;6637;3104
PARA;6637;339
PARAIBA;6637;435
PARANA;6637;1607
PERNAMBUCO;6637;640
PIAUI;6637;202
RIO DE JANEIRO;6637;922
RIO GRANDE DO NORTE;6637;361
RIO GRANDE DO SUL;6637;1496
RONDONIA;6637;426
RORAIMA;6637;42
SANTA CATARINA;6637;1467
SAO PAULO;6637;6499
SERGIPE;6637;227
TOCANTINS;6637;103
ACRE;6645;52
ALAGOAS;6645;168
AMAZONAS;6645;78
AMAPA;6645;34
BAHIA;6645;694
CEARA;6645;663
DISTRITO FEDERAL;6645;210
ESPIRITO SANTO;6645;365
GOIAS;6645;550
MARANHAO;6645;191
MATO GROSSO;6645;473
MATO GROSSO DO SUL;6645;401
MINAS GERAIS;6645;1822
PARA;6645;222
PARAIBA;6645;236
PARANA;6645;1379
PERNAMBUCO;6645;586
PIAUI;6645;194
RIO DE JANEIRO;6645;533
RIO GRANDE DO NORTE;6645;279
RIO GRANDE DO SUL;6645;1343
RONDONIA;6645;369
RORAIMA;6645;32
SANTA CATARINA;6645;1184
SAO PAULO;6645;2685
SERGIPE;6645;184
TOCANTINS;6645;74
ACRE;6653;55
ALAGOAS;6653;52
AMAZONAS;6653;114
AMAPA;6653;42
BAHIA;6653;236
CEARA;6653;115
DISTRITO FEDERAL;6653;502
ESPIRITO SANTO;6653;282
GOIAS;6653;617
MARANHAO;6653;38
MATO GROSSO;6653;263
MATO GROSSO DO SUL;6653;125
MINAS GERAIS;6653;951
PARA;6653;69
PARAIBA;6653;55
PARANA;6653;824
PERNAMBUCO;6653;207
PIAUI;6653;23
RIO DE JANEIRO;6653;143
RIO GRANDE DO NORTE;6653;76
RIO GRANDE DO SUL;6653;787
RONDONIA;6653;129
RORAIMA;6653;4
SANTA CATARINA;6653;807
SAO PAULO;6653;1335
SERGIPE;6653;48
TOCANTINS;6653;21
ACRE;6661;7
ALAGOAS;6661;23
AMAZONAS;6661;7
AMAPA;6661;3
BAHIA;6661;163
CEARA;6661;319
DISTRITO FEDERAL;6661;65
ESPIRITO SANTO;6661;33
GOIAS;6661;131
MARANHAO;6661;19
MATO GROSSO;6661;39
MATO GROSSO DO SUL;6661;29
MINAS GERAIS;6661;217
PARA;6661;26
PARAIBA;6661;31
PARANA;6661;118
PERNAMBUCO;6661;38
PIAUI;6661;55
RIO DE JANEIRO;6661;144
RIO GRANDE DO NORTE;6661;48
RIO GRANDE DO SUL;6661;105
RONDONIA;6661;49
RORAIMA;6661;3
SANTA CATARINA;6661;136
SAO PAULO;6661;300
SERGIPE;6661;43
TOCANTINS;6661;6
ACRE;6670;223
ALAGOAS;6670;201
AMAZONAS;6670;229
AMAPA;6670;129
BAHIA;6670;1362
CEARA;6670;1347
DISTRITO FEDERAL;6670;673
ESPIRITO SANTO;6670;656
GOIAS;6670;696
MARANHAO;6670;201
MATO GROSSO;6670;569
MATO GROSSO DO SUL;6670;345
MINAS GERAIS;6670;2121
PARA;6670;291
PARAIBA;6670;389
PARANA;6670;1216
PERNAMBUCO;6670;521
PIAUI;6670;247
RIO DE JANEIRO;6670;873
RIO GRANDE DO NORTE;6670;369
RIO GRANDE DO SUL;6670;1828
RONDONIA;6670;623
RORAIMA;6670;47
SANTA CATARINA;6670;1623
SAO PAULO;6670;2854
SERGIPE;6670;302
TOCANTINS;6670;109
ACRE;6688;2
ALAGOAS;6688;11
AMAZONAS;6688;5
AMAPA;6688;2
BAHIA;6688;51
CEARA;6688;38
DISTRITO FEDERAL;6688;7
ESPIRITO SANTO;6688;20
GOIAS;6688;30
MARANHAO;6688;21
MATO GROSSO;6688;45
MATO GROSSO DO SUL;6688;24
MINAS GERAIS;6688;101
PARA;6688;43
PARAIBA;6688;17
PARANA;6688;73
PERNAMBUCO;6688;45
PIAUI;6688;17
RIO DE JANEIRO;6688;46
RIO GRANDE DO NORTE;6688;33
RIO GRANDE DO SUL;6688;64
RONDONIA;6688;24
RORAIMA;6688;1
SANTA CATARINA;6688;58
SAO PAULO;6688;184
SERGIPE;6688;24
TOCANTINS;6688;4
ACRE;6696;1
AMAZONAS;6696;1
BAHIA;6696;18
CEARA;6696;8
DISTRITO FEDERAL;6696;17
ESPIRITO SANTO;6696;6
GOIAS;6696;17
MARANHAO;6696;3
MATO GROSSO;6696;5
MATO GROSSO DO SUL;6696;3
MINAS GERAIS;6696;25
PARA;6696;7
PARAIBA;6696;2
PARANA;6696;20
PERNAMBUCO;6696;7
RIO DE JANEIRO;6696;9
RIO GRANDE DO SUL;6696;44
RONDONIA;6696;11
RORAIMA;6696;2
SANTA CATARINA;6696;49
SAO PAULO;6696;28
SERGIPE;6696;5
ACRE;6700;30
ALAGOAS;6700;102
AMAZONAS;6700;48
AMAPA;6700;55
BAHIA;6700;673
CEARA;6700;290
DISTRITO FEDERAL;6700;199
ESPIRITO SANTO;6700;314
GOIAS;6700;152
MARANHAO;6700;85
MATO GROSSO;6700;333
MATO GROSSO DO SUL;6700;164
MINAS GERAIS;6700;986
PARA;6700;70
PARAIBA;6700;170
PARANA;6700;549
PERNAMBUCO;6700;204
PIAUI;6700;67
RIO DE JANEIRO;6700;250
RIO GRANDE DO NORTE;6700;144
RIO GRANDE DO SUL;6700;796
RONDONIA;6700;294
RORAIMA;6700;10
SANTA CATARINA;6700;838
SAO PAULO;6700;1782
SERGIPE;6700;252
TOCANTINS;6700;24
DISTRITO FEDERAL;6718;1
PARANA;6718;1
RIO GRANDE DO SUL;6718;1
SAO PAULO;6718;6
ACRE;6726;159
ALAGOAS;6726;171
AMAZONAS;6726;250
AMAPA;6726;97
BAHIA;6726;1075
CEARA;6726;1000
DISTRITO FEDERAL;6726;368
ESPIRITO SANTO;6726;678
GOIAS;6726;811
MARANHAO;6726;159
MATO GROSSO;6726;725
MATO GROSSO DO SUL;6726;597
MINAS GERAIS;6726;3894
PARA;6726;442
PARAIBA;6726;271
PARANA;6726;1564
PERNAMBUCO;6726;694
PIAUI;6726;174
RIO DE JANEIRO;6726;1621
RIO GRANDE DO NORTE;6726;324
RIO GRANDE DO SUL;6726;1872
RONDONIA;6726;574
RORAIMA;6726;40
SANTA CATARINA;6726;1982
SAO PAULO;6726;12591
SERGIPE;6726;217
TOCANTINS;6726;127
CEARA;6734;2
MATO GROSSO;6734;1
MINAS GERAIS;6734;1
PARANA;6734;2
SANTA CATARINA;6734;1
SAO PAULO;6734;1
CEARA;6742;8
DISTRITO FEDERAL;6742;1
ESPIRITO SANTO;6742;2
MATO GROSSO;6742;1
MINAS GERAIS;6742;8
PARA;6742;1
PARAIBA;6742;7
PARANA;6742;6
PERNAMBUCO;6742;7
PIAUI;6742;2
RIO DE JANEIRO;6742;3
RIO GRANDE DO NORTE;6742;1
RIO GRANDE DO SUL;6742;1
RONDONIA;6742;1
RORAIMA;6742;1
SANTA CATARINA;6742;2
SAO PAULO;6742;1
ALAGOAS;6750;5
AMAZONAS;6750;6
AMAPA;6750;2
BAHIA;6750;21
CEARA;6750;9
DISTRITO FEDERAL;6750;3
ESPIRITO SANTO;6750;21
GOIAS;6750;30
MARANHAO;6750;16
MATO GROSSO;6750;10
MATO GROSSO DO SUL;6750;43
MINAS GERAIS;6750;95
PARA;6750;29
PARAIBA;6750;1
PARANA;6750;57
PERNAMBUCO;6750;29
PIAUI;6750;1
RIO DE JANEIRO;6750;16
RIO GRANDE DO NORTE;6750;10
RIO GRANDE DO SUL;6750;57
RONDONIA;6750;5
SANTA CATARINA;6750;70
SAO PAULO;6750;142
SERGIPE;6750;8
TOCANTINS;6750;1
ACRE;6769;80
ALAGOAS;6769;88
AMAZONAS;6769;78
AMAPA;6769;30
BAHIA;6769;450
CEARA;6769;940
DISTRITO FEDERAL;6769;3212
ESPIRITO SANTO;6769;225
GOIAS;6769;741
MARANHAO;6769;110
MATO GROSSO;6769;282
MATO GROSSO DO SUL;6769;455
MINAS GERAIS;6769;2464
PARA;6769;176
PARAIBA;6769;111
PARANA;6769;1998
PERNAMBUCO;6769;223
PIAUI;6769;91
RIO DE JANEIRO;6769;391
RIO GRANDE DO NORTE;6769;100
RIO GRANDE DO SUL;6769;1583
RONDONIA;6769;275
RORAIMA;6769;23
SANTA CATARINA;6769;1720
SAO PAULO;6769;21794
SERGIPE;6769;60
TOCANTINS;6769;100
BAHIA;6777;1
GOIAS;6777;3
MATO GROSSO;6777;3
MATO GROSSO DO SUL;6777;1
MINAS GERAIS;6777;2
PARANA;6777;2
RIO DE JANEIRO;6777;1
RIO GRANDE DO SUL;6777;2
SANTA CATARINA;6777;3
SAO PAULO;6777;14
ACRE;6785;1
ALAGOAS;6785;16
AMAZONAS;6785;1
BAHIA;6785;12
CEARA;6785;13
DISTRITO FEDERAL;6785;7
ESPIRITO SANTO;6785;9
GOIAS;6785;15
MARANHAO;6785;9
MATO GROSSO;6785;19
MATO GROSSO DO SUL;6785;7
MINAS GERAIS;6785;32
PARA;6785;15
PARAIBA;6785;8
PARANA;6785;17
PERNAMBUCO;6785;22
PIAUI;6785;7
RIO DE JANEIRO;6785;18
RIO GRANDE DO NORTE;6785;17
RIO GRANDE DO SUL;6785;22
RONDONIA;6785;8
SANTA CATARINA;6785;42
SAO PAULO;6785;58
TOCANTINS;6785;2
CEARA;6793;1
DISTRITO FEDERAL;6793;2
MATO GROSSO DO SUL;6793;1
PERNAMBUCO;6793;1
RIO GRANDE DO NORTE;6793;1
SANTA CATARINA;6793;1
SAO PAULO;6793;7
ACRE;6807;4
ALAGOAS;6807;29
BAHIA;6807;131
CEARA;6807;52
DISTRITO FEDERAL;6807;20
ESPIRITO SANTO;6807;51
GOIAS;6807;56
MARANHAO;6807;14
MATO GROSSO;6807;14
MATO GROSSO DO SUL;6807;28
MINAS GERAIS;6807;149
PARA;6807;16
PARAIBA;6807;40
PARANA;6807;222
PERNAMBUCO;6807;86
PIAUI;6807;18
RIO DE JANEIRO;6807;24
RIO GRANDE DO NORTE;6807;34
RIO GRANDE DO SUL;6807;136
RONDONIA;6807;27
RORAIMA;6807;1
SANTA CATARINA;6807;208
SAO PAULO;6807;256
SERGIPE;6807;93
TOCANTINS;6807;8
ALAGOAS;6815;1
CEARA;6815;1
GOIAS;6815;1
MINAS GERAIS;6815;1
RIO GRANDE DO SUL;6815;2
SAO PAULO;6815;15
ACRE;6823;3
ALAGOAS;6823;7
AMAZONAS;6823;10
BAHIA;6823;61
CEARA;6823;28
DISTRITO FEDERAL;6823;13
ESPIRITO SANTO;6823;33
GOIAS;6823;90
MARANHAO;6823;24
MATO GROSSO;6823;96
MATO GROSSO DO SUL;6823;46
MINAS GERAIS;6823;193
PARA;6823;44
PARAIBA;6823;8
PARANA;6823;178
PERNAMBUCO;6823;29
PIAUI;6823;14
RIO DE JANEIRO;6823;21
RIO GRANDE DO NORTE;6823;7
RIO GRANDE DO SUL;6823;102
RONDONIA;6823;20
SANTA CATARINA;6823;178
SAO PAULO;6823;318
SERGIPE;6823;5
TOCANTINS;6823;25
ACRE;6831;26
ALAGOAS;6831;92
AMAZONAS;6831;48
AMAPA;6831;11
BAHIA;6831;216
CEARA;6831;164
DISTRITO FEDERAL;6831;36
ESPIRITO SANTO;6831;68
GOIAS;6831;95
MARANHAO;6831;74
MATO GROSSO;6831;191
MATO GROSSO DO SUL;6831;48
MINAS GERAIS;6831;504
PARA;6831;248
PARAIBA;6831;46
PARANA;6831;347
PERNAMBUCO;6831;216
PIAUI;6831;49
RIO DE JANEIRO;6831;43
RIO GRANDE DO NORTE;6831;46
RIO GRANDE DO SUL;6831;245
RONDONIA;6831;295
RORAIMA;6831;24
SANTA CATARINA;6831;358
SAO PAULO;6831;675
SERGIPE;6831;50
TOCANTINS;6831;46
ACRE;6840;2
ALAGOAS;6840;4
AMAZONAS;6840;12
AMAPA;6840;2
BAHIA;6840;95
CEARA;6840;62
DISTRITO FEDERAL;6840;17
ESPIRITO SANTO;6840;33
GOIAS;6840;102
MARANHAO;6840;78
MATO GROSSO;6840;153
MATO GROSSO DO SUL;6840;63
MINAS GERAIS;6840;136
PARA;6840;40
PARAIBA;6840;10
PARANA;6840;279
PERNAMBUCO;6840;34
PIAUI;6840;34
RIO DE JANEIRO;6840;16
RIO GRANDE DO NORTE;6840;12
RIO GRANDE DO SUL;6840;109
RONDONIA;6840;97
RORAIMA;6840;8
SANTA CATARINA;6840;164
SAO PAULO;6840;264
SERGIPE;6840;13
TOCANTINS;6840;39
ACRE;6858;46
ALAGOAS;6858;79
AMAZONAS;6858;250
AMAPA;6858;45
BAHIA;6858;321
CEARA;6858;542
DISTRITO FEDERAL;6858;166
ESPIRITO SANTO;6858;46
GOIAS;6858;108
MARANHAO;6858;232
MATO GROSSO;6858;107
MATO GROSSO DO SUL;6858;45
MINAS GERAIS;6858;352
PARA;6858;354
PARAIBA;6858;159
PARANA;6858;120
PERNAMBUCO;6858;217
PIAUI;6858;151
RIO DE JANEIRO;6858;232
RIO GRANDE DO NORTE;6858;125
RIO GRANDE DO SUL;6858;108
RONDONIA;6858;129
RORAIMA;6858;24
SANTA CATARINA;6858;108
SAO PAULO;6858;599
SERGIPE;6858;52
TOCANTINS;6858;37
ACRE;6866;22
ALAGOAS;6866;30
AMAZONAS;6866;3
AMAPA;6866;8
BAHIA;6866;89
CEARA;6866;27
DISTRITO FEDERAL;6866;708
ESPIRITO SANTO;6866;4
GOIAS;6866;63
MARANHAO;6866;7
MATO GROSSO;6866;3
MATO GROSSO DO SUL;6866;5
MINAS GERAIS;6866;103
PARA;6866;44
PARAIBA;6866;38
PARANA;6866;35
PERNAMBUCO;6866;18
PIAUI;6866;2
RIO DE JANEIRO;6866;51
RIO GRANDE DO NORTE;6866;11
RIO GRANDE DO SUL;6866;24
RONDONIA;6866;2
SANTA CATARINA;6866;77
SAO PAULO;6866;97
SERGIPE;6866;3
TOCANTINS;6866;1
MINAS GERAIS;6874;1
PERNAMBUCO;6874;1
CEARA;6882;1
MARANHAO;6882;1
MINAS GERAIS;6882;2
PARAIBA;6882;1
PARANA;6882;2
PERNAMBUCO;6882;4
RIO DE JANEIRO;6882;1
RIO GRANDE DO SUL;6882;2
SANTA CATARINA;6882;3
SAO PAULO;6882;9
CEARA;6890;1
ESPIRITO SANTO;6890;2
MARANHAO;6890;2
MINAS GERAIS;6890;1
PARANA;6890;1
PERNAMBUCO;6890;1
RIO DE JANEIRO;6890;1
RIO GRANDE DO SUL;6890;3
SANTA CATARINA;6890;2
SAO PAULO;6890;5
ALAGOAS;6904;4
AMAZONAS;6904;10
BAHIA;6904;26
CEARA;6904;5
ESPIRITO SANTO;6904;10
GOIAS;6904;11
MARANHAO;6904;9
MATO GROSSO;6904;7
MATO GROSSO DO SUL;6904;1
MINAS GERAIS;6904;10
PARA;6904;14
PARAIBA;6904;9
PARANA;6904;23
PERNAMBUCO;6904;24
PIAUI;6904;2
RIO DE JANEIRO;6904;6
RIO GRANDE DO NORTE;6904;5
RIO GRANDE DO SUL;6904;10
RONDONIA;6904;1
RORAIMA;6904;12
SANTA CATARINA;6904;16
SAO PAULO;6904;39
SERGIPE;6904;10
TOCANTINS;6904;1
ACRE;6912;12
ALAGOAS;6912;9
AMAZONAS;6912;4
AMAPA;6912;9
BAHIA;6912;195
CEARA;6912;47
DISTRITO FEDERAL;6912;137
ESPIRITO SANTO;6912;34
GOIAS;6912;119
MARANHAO;6912;32
MATO GROSSO;6912;40
MATO GROSSO DO SUL;6912;38
MINAS GERAIS;6912;187
PARA;6912;32
PARAIBA;6912;14
PARANA;6912;60
PERNAMBUCO;6912;132
PIAUI;6912;15
RIO DE JANEIRO;6912;106
RIO GRANDE DO NORTE;6912;21
RIO GRANDE DO SUL;6912;107
RONDONIA;6912;35
RORAIMA;6912;1
SANTA CATARINA;6912;84
SAO PAULO;6912;407
SERGIPE;6912;28
TOCANTINS;6912;10
ACRE;6920;8
ALAGOAS;6920;100
AMAZONAS;6920;9
AMAPA;6920;4
BAHIA;6920;1710
CEARA;6920;6687
DISTRITO FEDERAL;6920;8806
ESPIRITO SANTO;6920;88
GOIAS;6920;12137
MARANHAO;6920;679
MATO GROSSO;6920;96
MATO GROSSO DO SUL;6920;5855
MINAS GERAIS;6920;15914
PARA;6920;39
PARAIBA;6920;30
PARANA;6920;2021
PERNAMBUCO;6920;2685
PIAUI;6920;19
RIO DE JANEIRO;6920;5732
RIO GRANDE DO NORTE;6920;30
RIO GRANDE DO SUL;6920;12335
RONDONIA;6920;25
RORAIMA;6920;11
SANTA CATARINA;6920;13541
SAO PAULO;6920;78551
SERGIPE;6920;779
TOCANTINS;6920;35
BAHIA;6939;1
DISTRITO FEDERAL;6939;1
ESPIRITO SANTO;6939;1
MATO GROSSO;6939;1
MINAS GERAIS;6939;4
PARA;6939;1
RIO GRANDE DO SUL;6939;3
SAO PAULO;6939;8
ACRE;6947;11
ALAGOAS;6947;46
AMAZONAS;6947;24
AMAPA;6947;5
BAHIA;6947;89
CEARA;6947;63
DISTRITO FEDERAL;6947;100
ESPIRITO SANTO;6947;63
GOIAS;6947;123
MARANHAO;6947;66
MATO GROSSO;6947;19
MATO GROSSO DO SUL;6947;34
MINAS GERAIS;6947;280
PARA;6947;38
PARAIBA;6947;41
PARANA;6947;123
PERNAMBUCO;6947;101
PIAUI;6947;25
RIO DE JANEIRO;6947;84
RIO GRANDE DO NORTE;6947;62
RIO GRANDE DO SUL;6947;119
RONDONIA;6947;55
RORAIMA;6947;5
SANTA CATARINA;6947;205
SAO PAULO;6947;498
SERGIPE;6947;28
TOCANTINS;6947;8
ALAGOAS;6955;1
AMAZONAS;6955;1
BAHIA;6955;2
CEARA;6955;3
DISTRITO FEDERAL;6955;7
ESPIRITO SANTO;6955;2
GOIAS;6955;5
MARANHAO;6955;3
MATO GROSSO DO SUL;6955;2
MINAS GERAIS;6955;5
PARAIBA;6955;1
PARANA;6955;2
RIO DE JANEIRO;6955;3
RIO GRANDE DO SUL;6955;4
SANTA CATARINA;6955;1
SAO PAULO;6955;11
SERGIPE;6955;1
TOCANTINS;6955;1
ACRE;6963;1
ALAGOAS;6963;9
AMAZONAS;6963;2
AMAPA;6963;1
BAHIA;6963;31
CEARA;6963;14
DISTRITO FEDERAL;6963;7
ESPIRITO SANTO;6963;20
GOIAS;6963;24
MARANHAO;6963;10
MATO GROSSO;6963;50
MATO GROSSO DO SUL;6963;48
MINAS GERAIS;6963;64
PARA;6963;12
PARAIBA;6963;6
PARANA;6963;67
PERNAMBUCO;6963;23
PIAUI;6963;9
RIO DE JANEIRO;6963;8
RIO GRANDE DO NORTE;6963;24
RIO GRANDE DO SUL;6963;47
RONDONIA;6963;19
RORAIMA;6963;5
SANTA CATARINA;6963;55
SAO PAULO;6963;165
SERGIPE;6963;2
TOCANTINS;6963;2
ACRE;6971;1
ALAGOAS;6971;2
AMAZONAS;6971;3
BAHIA;6971;38
CEARA;6971;5
DISTRITO FEDERAL;6971;14
ESPIRITO SANTO;6971;6
GOIAS;6971;17
MARANHAO;6971;3
MATO GROSSO;6971;7
MATO GROSSO DO SUL;6971;4
MINAS GERAIS;6971;31
PARA;6971;18
PARAIBA;6971;3
PARANA;6971;16
PERNAMBUCO;6971;6
PIAUI;6971;2
RIO DE JANEIRO;6971;22
RIO GRANDE DO NORTE;6971;7
RIO GRANDE DO SUL;6971;33
RONDONIA;6971;3
SANTA CATARINA;6971;7
SAO PAULO;6971;23
SERGIPE;6971;2
ACRE;6980;2
ALAGOAS;6980;1
AMAZONAS;6980;2
AMAPA;6980;2
BAHIA;6980;27
CEARA;6980;17
DISTRITO FEDERAL;6980;101
ESPIRITO SANTO;6980;3
GOIAS;6980;26
MARANHAO;6980;4
MATO GROSSO;6980;23
MATO GROSSO DO SUL;6980;25
MINAS GERAIS;6980;94
PARA;6980;21
PARAIBA;6980;1
PARANA;6980;61
PERNAMBUCO;6980;8
PIAUI;6980;2
RIO DE JANEIRO;6980;31
RIO GRANDE DO NORTE;6980;5
RIO GRANDE DO SUL;6980;62
RONDONIA;6980;6
SANTA CATARINA;6980;67
SAO PAULO;6980;263
SERGIPE;6980;1
TOCANTINS;6980;6
PARANA;7005;5
RONDONIA;7005;1
SANTA CATARINA;7005;2
SAO PAULO;7005;2
RIO DE JANEIRO;7013;1
ACRE;7030;278
ALAGOAS;7030;427
AMAZONAS;7030;3251
AMAPA;7030;26
BAHIA;7030;1234
CEARA;7030;4626
DISTRITO FEDERAL;7030;108
ESPIRITO SANTO;7030;238
GOIAS;7030;280
MARANHAO;7030;2309
MATO GROSSO;7030;98
MATO GROSSO DO SUL;7030;35
MINAS GERAIS;7030;421
PARA;7030;5965
PARAIBA;7030;2857
PARANA;7030;221
PERNAMBUCO;7030;925
PIAUI;7030;2456
RIO DE JANEIRO;7030;2002
RIO GRANDE DO NORTE;7030;687
RIO GRANDE DO SUL;7030;86
RONDONIA;7030;62
RORAIMA;7030;19
SANTA CATARINA;7030;100
SAO PAULO;7030;2586
SERGIPE;7030;208
TOCANTINS;7030;45
ACRE;7048;214
ALAGOAS;7048;432
AMAZONAS;7048;2670
AMAPA;7048;12
BAHIA;7048;1200
CEARA;7048;2713
DISTRITO FEDERAL;7048;73
ESPIRITO SANTO;7048;142
GOIAS;7048;287
MARANHAO;7048;1771
MATO GROSSO;7048;72
MATO GROSSO DO SUL;7048;22
MINAS GERAIS;7048;216
PARA;7048;3101
PARAIBA;7048;1272
PARANA;7048;111
PERNAMBUCO;7048;1147
PIAUI;7048;1142
RIO DE JANEIRO;7048;962
RIO GRANDE DO NORTE;7048;281
RIO GRANDE DO SUL;7048;40
RONDONIA;7048;71
RORAIMA;7048;32
SANTA CATARINA;7048;48
SAO PAULO;7048;859
SERGIPE;7048;136
TOCANTINS;7048;34
ACRE;7056;48
ALAGOAS;7056;11
AMAZONAS;7056;9
AMAPA;7056;1
BAHIA;7056;70
CEARA;7056;25
DISTRITO FEDERAL;7056;42
ESPIRITO SANTO;7056;37
GOIAS;7056;238
MARANHAO;7056;25
MATO GROSSO;7056;37
MATO GROSSO DO SUL;7056;25
MINAS GERAIS;7056;258
PARA;7056;10
PARAIBA;7056;16
PARANA;7056;315
PERNAMBUCO;7056;18
PIAUI;7056;7
RIO DE JANEIRO;7056;13
RIO GRANDE DO NORTE;7056;9
RIO GRANDE DO SUL;7056;129
RONDONIA;7056;32
RORAIMA;7056;3
SANTA CATARINA;7056;144
SAO PAULO;7056;790
SERGIPE;7056;10
CEARA;7064;1
DISTRITO FEDERAL;7064;1
ESPIRITO SANTO;7064;1
PARANA;7064;1
PERNAMBUCO;7064;1
RIO DE JANEIRO;7064;13
RIO GRANDE DO NORTE;7064;2
RIO GRANDE DO SUL;7064;2
ACRE;7072;140
ALAGOAS;7072;38
AMAZONAS;7072;87
BAHIA;7072;48
CEARA;7072;120
